c,i,id,l1_c,l1_i,language,type,code,l2_sim_cc_5,l2_sim_cc_10,l2_sim_cc_25,l2_sim_cc_50,l2_sim_cc_75,l2_sim_cc_100,l1_sim_cc_5,l1_sim_cc_10,l1_sim_cc_25,l1_sim_cc_50,l1_sim_cc_75,l1_sim_cc_100,l2_sim_wiki_5,l2_sim_wiki_10,l2_sim_wiki_25,l2_sim_wiki_50,l2_sim_wiki_75,l2_sim_wiki_100
turn,time,person_2301,turno,tiempo,Spanish,RN,es,0.20622971653938293,0.17780137062072754,0.1988651156425476,0.1889525055885315,0.18860766291618347,0.18323662877082825,0.25113365054130554,0.2412283420562744,0.23383766412734985,0.2370820641517639,0.2359856367111206,0.2338292598724365,0.14336565136909485,0.12986218929290771,0.1223452240228653,0.13597047328948975,0.13840994238853455,0.135894313454628
would,could,person_2077,haría,podría,Spanish,RV,es,0.7784546613693237,0.6931021809577942,0.6290518045425415,0.6093465089797974,0.5956603288650513,0.5844718217849731,0.5777606368064879,0.5604932308197021,0.5390063524246216,0.5535426139831543,0.5510296821594238,0.5533238053321838,0.7673077583312988,0.6807084083557129,0.5876848697662354,0.5218649506568909,0.4855762720108032,0.4634557366371155
forward,for,person_2077,adelante,para,Spanish,RY,es,0.2564866840839386,0.2466296851634979,0.22123609483242035,0.2213309407234192,0.2165507376194,0.22199015319347384,0.22276556491851807,0.21910199522972107,0.22235366702079773,0.22346052527427676,0.2254891395568848,0.2253997921943665,0.1937531679868698,0.17539875209331512,0.1665043830871582,0.15447834134101868,0.15495797991752625,0.15231797099113464
learn,know,person_1225,aprender,sabe,Spanish,RV,es,0.4356998801231384,0.4311772584915161,0.40218526124954224,0.3712071180343628,0.358587384223938,0.3509841561317444,0.3486166596412659,0.3313570022583008,0.3125598430633545,0.3131875097751617,0.31484246253967285,0.3078993856906891,0.417324960231781,0.3673896789550781,0.3469371199607849,0.3284047245979309,0.3132334351539612,0.307212233543396
see,watch,person_1225,ver,ver,Spanish,RV,es,0.3901087641716003,0.3651127219200134,0.33564937114715576,0.3221146762371063,0.3188670873641968,0.3046252727508545,0.7505902051925659,0.6888920068740845,0.6318685412406921,0.5932266116142273,0.5731433033943176,0.5598477125167847,0.373747318983078,0.40735432505607605,0.33759114146232605,0.3063465356826782,0.29601800441741943,0.28855377435684204
might,could,person_1225,podría,podría,Spanish,RV,es,0.7881876230239868,0.6962443590164185,0.6027010679244995,0.5623445510864258,0.5479571223258972,0.5378164052963257,0.8559257388114929,0.8077858686447144,0.7410929203033447,0.6940250396728516,0.6677005290985107,0.6507061123847961,0.7995851635932922,0.673622727394104,0.5948828458786011,0.511433482170105,0.46701180934906006,0.4462279677391052
near,close,person_1225,cerca,cerca,Spanish,RJ,es,0.4032293558120728,0.4396646320819855,0.3671266436576843,0.3283300995826721,0.3223459720611572,0.31561779975891113,0.7191333770751953,0.6511870622634888,0.5819782018661499,0.5400973558425903,0.5162949562072754,0.4996548891067505,0.26908111572265625,0.2352917492389679,0.23936918377876282,0.21281105279922485,0.20823869109153748,0.19545555114746094
making,having,person_1234,hacer,tener,Spanish,RV,es,0.3052777349948883,0.3205540180206299,0.3444167375564575,0.3434904217720032,0.3579716682434082,0.3505998253822327,0.4519502520561218,0.4482633769512177,0.41247016191482544,0.4141362905502319,0.4193146824836731,0.4221506416797638,0.26484358310699463,0.25756168365478516,0.28361034393310547,0.2754766345024109,0.26898592710494995,0.2567942142486572
interested,interesting,person_1234,interesado,interesante,Spanish,RJ,es,0.35925200581550604,0.32605600357055664,0.3245919942855835,0.31874293088912964,0.3069360852241516,0.3035929799079895,0.3794075250625609,0.3708233237266541,0.35575252771377563,0.33939284086227417,0.3291274905204773,0.3208024799823761,0.27432960271835327,0.2506020963191986,0.23283939063549042,0.2278376668691635,0.2167300432920456,0.21423563361167908
would,could,person_1234,haría,podría,Spanish,RV,es,0.7784546613693237,0.6931021809577942,0.6290518045425415,0.6093465089797974,0.5956603288650513,0.5844718217849731,0.5777606368064879,0.5604932308197021,0.5390063524246216,0.5535426139831543,0.5510296821594238,0.5533238053321838,0.7673077583312988,0.6807084083557129,0.5876848697662354,0.5218649506568909,0.4855762720108032,0.4634557366371155
street,house,person_1234,calle,casa,Spanish,RN,es,0.3258452415466309,0.3090896010398865,0.2956444025039673,0.2858394980430603,0.2807971239089966,0.2714204788208008,0.4009058773517609,0.3729888796806336,0.3668873608112335,0.35428816080093384,0.33941805362701416,0.3384827971458435,0.3042408227920532,0.28373634815216064,0.2542829215526581,0.2568291425704956,0.2520468235015869,0.24686522781848907
route,way,person_1234,ruta,manera,Spanish,RN,es,0.33290210366249084,0.30323439836502075,0.28647780418396,0.2536294162273407,0.23740383982658386,0.22757244110107425,0.2484996169805527,0.22382214665412906,0.2204759418964386,0.20816855132579806,0.2037365883588791,0.19808068871498108,0.2786889672279358,0.25996994972229004,0.2170032560825348,0.1933600902557373,0.18125943839550018,0.17828340828418732
feeling,felling,person_1234,sintiendo,tala,Spanish,RV,es,0.282170832157135,0.24064375460147855,0.19119253754615784,0.17094582319259646,0.16096854209899902,0.1605222523212433,0.12159372866153716,0.12918950617313385,0.11840200424194335,0.1162775307893753,0.1133403405547142,0.1104387566447258,0.0440266951918602,0.05751825124025345,0.05794983357191086,0.04609200730919838,0.04696565866470337,0.04846900328993797
directly,direct,person_3002,directamente,directa,Spanish,RY,es,0.4277374744415283,0.4177415668964386,0.3701394200325012,0.3370485305786133,0.3042465150356293,0.2926025092601776,0.5004125237464905,0.5037643909454346,0.4322488307952881,0.3748364448547363,0.34335917234420776,0.32937681674957275,0.4946158528327942,0.38722842931747437,0.31092989444732666,0.2826196551322937,0.263694703578949,0.25871706008911133
exciting,exited,person_2505,emocionante,salió,Spanish,RJ,es,0.10825327783823012,0.09694911539554596,0.08210597187280655,0.08171065151691438,0.08297041058540344,0.08401469886302948,0.13240274786949158,0.1493908166885376,0.16622911393642426,0.161034494638443,0.15766975283622742,0.15368548035621646,0.0630955621600151,0.03407621011137962,0.033759694546461105,0.03572344407439232,0.04037101939320564,0.0409110002219677
quickly,soon,person_2505,rápidamente,pronto,Spanish,RY,es,0.4517727494239807,0.4676899909973145,0.3985112905502319,0.3524521887302399,0.33127278089523315,0.31823068857192993,0.4576895833015442,0.4314261674880981,0.4083559215068817,0.384938508272171,0.368031769990921,0.3571463823318481,0.5913571119308472,0.5011960864067078,0.44051802158355713,0.3749130368232727,0.33826422691345215,0.3184823989868164
job,work,person_2505,trabajo,trabajo,Spanish,RN,es,0.4186868071556091,0.4285396635532379,0.3873659372329712,0.3701333999633789,0.35043615102767944,0.3411476016044617,0.7499146461486816,0.7023603916168213,0.6554974913597107,0.6246297955513,0.6063709259033203,0.5916321277618408,0.40680718421936035,0.3688417375087738,0.32529789209365845,0.3094257712364197,0.29443031549453735,0.2828958332538605
waste,lose,person_83,desperdiciar,perder,Spanish,RV,es,0.1971191167831421,0.17589223384857178,0.16416317224502566,0.14997021853923798,0.14902564883232114,0.14287534356117249,0.4667003452777863,0.4381706714630127,0.409795880317688,0.3960849046707153,0.3900795578956604,0.3875542283058167,0.09202292561531067,0.08675949275493622,0.0801936686038971,0.08070937544107437,0.07691585272550583,0.08109210431575775
watched,controlled,person_503,miraba,controlado,Spanish,RV,es,0.13890589773654938,0.1117568165063858,0.10701389610767363,0.1035986915230751,0.10610619187355043,0.10318760573863983,0.15864787995815274,0.1552347093820572,0.15529987215995789,0.15195780992507935,0.15369486808776855,0.15343865752220154,0.08175023645162582,0.07245955616235733,0.07525581121444702,0.07337886840105057,0.07444024831056595,0.07016456127166748
provide,tell,person_3137,proporcionar,dile,Spanish,RV,es,0.2535819411277771,0.2543143332004547,0.2455868124961853,0.2364988327026367,0.2229361832141876,0.22466683387756348,0.09632781893014908,0.09038960933685304,0.09970207512378693,0.10436210036277772,0.10283870995044707,0.10119129717350006,0.15263761579990387,0.16974511742591858,0.1565406620502472,0.15667784214019775,0.1574045568704605,0.14878137409687042
stars,starts,person_503,estrellas,arranques,Spanish,RN,es,0.06822684407234192,0.06864172220230103,0.06554262340068817,0.06294573843479156,0.05911505967378616,0.05615207180380821,0.1059151142835617,0.09715268760919572,0.10542230308055878,0.1019524335861206,0.10978549718856813,0.11455079913139345,0.12234334647655487,0.10050490498542786,0.09805943071842194,0.1000889241695404,0.10347535461187363,0.10575374960899353
group,clan,person_503,grupo,clan,Spanish,RN,es,0.27746346592903137,0.26618003845214844,0.24991798400878906,0.234581395983696,0.2203313261270523,0.2147857248783112,0.372173011302948,0.3441019058227539,0.3222169876098633,0.3132677674293518,0.30041736364364624,0.29297277331352234,0.18724527955055237,0.17282268404960632,0.1630629003047943,0.16059482097625732,0.15773077309131622,0.15440663695335388
provides,have,person_3137,proporciona,tener,Spanish,RV,es,0.15310588479042053,0.1414845585823059,0.1321410834789276,0.12081969529390335,0.12175485491752625,0.11089438945055008,0.317629337310791,0.3417688608169556,0.3118390440940857,0.29817724227905273,0.3038579225540161,0.3004301190376282,0.03493927791714668,0.05082467943429947,0.016106106340885162,0.010657725855708122,0.006807893980294466,0.005767934024333954
blocks,blokes,person_3137,bloques,tíos,Spanish,RN,es,0.04269655421376228,0.04222676903009415,0.05089966207742691,0.03932730108499527,0.04314350709319115,0.04165150225162506,0.18598586320877075,0.18352380394935608,0.21444118022918698,0.21261903643608093,0.2173125147819519,0.22004584968090055,0.03220006078481674,0.04781350493431091,0.060026779770851135,0.06126450002193451,0.061610132455825806,0.05985729768872261
dancing,dance,person_3137,baile,danza,Spanish,RN,es,0.7745160460472107,0.7051366567611694,0.6402748823165894,0.6167029142379761,0.5951133370399475,0.5812563896179199,0.672298789024353,0.5926738381385803,0.5497816801071167,0.5170863866806029,0.5038456916809082,0.4934261441230774,0.7929777503013611,0.7121702432632446,0.6485735177993774,0.6064052581787109,0.5871856212615967,0.570650577545166
air,ear,person_3137,aire,oreja,Spanish,RN,es,0.13821935653686526,0.1343660056591034,0.1411292552947998,0.14540722966194153,0.14438652992248535,0.14172375202178955,0.14016735553741455,0.14518657326698306,0.1623087227344513,0.15757949650287628,0.15975406765937805,0.15411999821662906,0.14105993509292603,0.10424631834030151,0.10914059728384018,0.10805182158946991,0.11301028728485107,0.11145248264074326
card,cad,person_3137,tarjeta,cad,Spanish,RN,es,0.15907511115074158,0.13533316552639008,0.1272067427635193,0.12060192227363585,0.1188984215259552,0.11323818564414978,0.10037633031606674,0.1076306849718094,0.08061334490776062,0.07953374087810516,0.08125387877225876,0.08197270333766937,0.06539705395698547,0.05156604200601578,0.056437574326992035,0.047657035291194916,0.05571071803569794,0.057092733681201935
card,cad,person_3137,tarjeta,cad,Spanish,RN,es,0.15907511115074158,0.13533316552639008,0.1272067427635193,0.12060192227363585,0.1188984215259552,0.11323818564414978,0.10037633031606674,0.1076306849718094,0.08061334490776062,0.07953374087810516,0.08125387877225876,0.08197270333766937,0.06539705395698547,0.05156604200601578,0.056437574326992035,0.047657035291194916,0.05571071803569794,0.057092733681201935
very,too,person_3137,muy,demasiado,Spanish,RY,es,0.5676357746124268,0.5491836071014404,0.539268434047699,0.520551860332489,0.5028700828552246,0.4950957298278809,0.6649370193481445,0.6257665753364563,0.6181641221046448,0.5935083031654358,0.5918064117431641,0.5794795751571655,0.6010662913322449,0.5716931819915771,0.5581599473953247,0.4900892972946167,0.45463865995407104,0.4333391487598419
colleagues,college,person_3137,colegas,colegio,Spanish,RN,es,0.2093865275382996,0.1919761598110199,0.17429348826408386,0.1816106140613556,0.185748428106308,0.18754158914089206,0.2517845034599304,0.2382078170776367,0.2431127578020096,0.2265881597995758,0.21198375523090365,0.2084423005580902,0.07944285869598389,0.0890948474407196,0.10540277510881424,0.10111553966999054,0.09608326107263565,0.09568443894386292
shouldn't,can't,person_3006,debería,no,Spanish,RV,es,0.8525050282478333,0.8550758361816406,0.7936748266220093,0.7687879800796509,0.7541493773460388,0.7425331473350525,0.1886665225028992,0.18477128446102145,0.16173362731933594,0.15850377082824707,0.1572304219007492,0.15532991290092468,0.3724082112312317,0.37842708826065063,0.3785776197910309,0.3662797808647156,0.3701971173286438,0.3662216365337372
guy,gay,person_2505,tipo,gay,Spanish,RN,es,0.2920035123825073,0.2896166443824768,0.2616058886051178,0.2448359131813049,0.24373893439769745,0.247427761554718,0.2079467475414276,0.1847781240940094,0.1717611849308014,0.17069190740585327,0.16204509139060974,0.15648479759693146,0.1417599618434906,0.14242079854011536,0.1514829695224762,0.15167972445487976,0.14740993082523346,0.15302413702011108
remains,vestiges,person_3002,vestigios,vestigios,Spanish,RN,es,0.33693593740463257,0.3312966227531433,0.2993455529212952,0.27774909138679504,0.2665781378746033,0.2644587755203247,0.7536759972572327,0.6828103065490723,0.612074077129364,0.565696120262146,0.5437058806419373,0.5303746461868286,0.1579464077949524,0.14263437688350677,0.12563973665237427,0.12325051426887512,0.12246838212013245,0.11777444183826447
very,so,person_1234,muy,así,Spanish,RY,es,0.4088606536388397,0.4267813563346863,0.4221317768096924,0.4104459881782532,0.402032732963562,0.40044811367988586,0.3583918809890747,0.377423882484436,0.358512282371521,0.3455119729042053,0.3384392857551575,0.33101969957351685,0.5720163583755493,0.5760026574134827,0.5380085706710815,0.47306597232818604,0.46161019802093506,0.44651317596435547
would,do,person_1306,haría,hacer,Spanish,RV,es,0.4960030913352966,0.4841233789920807,0.4698693454265594,0.4532338976860046,0.4327303767204285,0.4293386340141296,0.5252881050109863,0.5131456851959229,0.4569680094718933,0.4238753914833069,0.40260857343673706,0.3843617737293243,0.4442881941795349,0.45362550020217896,0.4312467575073242,0.3860723376274109,0.37529081106185913,0.3664577007293701
planned,developed,person_2545,planeado,desarrollado,Spanish,RV,es,0.28430187702178955,0.26446473598480225,0.25336235761642456,0.2551948428153992,0.2510146200656891,0.2529709041118622,0.3821191191673279,0.4100088477134705,0.370454490184784,0.34684431552886963,0.3581971228122711,0.3539438843727112,0.1198427677154541,0.12737545371055603,0.1336231827735901,0.12639853358268738,0.12095476686954498,0.11304695159196854
contents,contacts,person_2545,contenido,contactos,Spanish,RN,es,0.12584568560123446,0.11939064413309095,0.13223102688789368,0.12454718351364134,0.11645689606666565,0.11911137402057648,0.1646444946527481,0.1631048619747162,0.1520913690328598,0.1541091501712799,0.1510811448097229,0.14550238847732544,0.10674329847097397,0.10015217959880829,0.09880857169628143,0.1014273464679718,0.10622061789035797,0.11139927804470062
excited,exciting,person_1840,emocionado,emocionante,Spanish,RJ,es,0.4680373668670654,0.4558835923671722,0.43774574995040894,0.3975180089473725,0.374910831451416,0.366477370262146,0.44372522830963135,0.4353838562965393,0.4009374082088471,0.3832537531852722,0.3703831434249878,0.3622689843177795,0.5228518843650818,0.47488537430763245,0.3997747302055359,0.3668232858181,0.36306053400039673,0.34567171335220337
sincerely,faithfully,person_1840,sinceramente,fielmente,Spanish,RY,es,0.34077179431915283,0.32544708251953125,0.3217964768409729,0.2979416847229004,0.2894834578037262,0.2768603563308716,0.2699283063411713,0.27810901403427124,0.2778828740119934,0.2684564888477325,0.26566386222839355,0.2622610628604889,0.33496326208114624,0.308074027299881,0.2708606719970703,0.2648465633392334,0.26764702796936035,0.2606129050254822
small,little,person_1840,pequeño,poco,Spanish,RJ,es,0.5026019811630249,0.4827560186386109,0.42035260796546936,0.4036315977573395,0.3976603746414185,0.38160961866378784,0.3828849792480469,0.3419926762580872,0.3221626281738281,0.3079366087913513,0.3013876676559448,0.298517107963562,0.222635418176651,0.20543697476387024,0.2037791907787323,0.19514885544776917,0.18882933259010315,0.18562021851539612
time,moment,person_1840,tiempo,momento,Spanish,RN,es,0.4381836652755737,0.4414810538291931,0.4164818227291107,0.38129010796546936,0.3702249825000763,0.3601601719856262,0.44086217880249023,0.41790056228637695,0.408640593290329,0.3925846219062805,0.3993792533874512,0.3943702876567841,0.49556565284729004,0.3773852288722992,0.3014232814311981,0.28216129541397095,0.28161412477493286,0.2797909379005432
learn,overcame,person_1840,aprender,superó,Spanish,RV,es,0.22439806163311005,0.19706562161445615,0.1836932003498077,0.16684812307357788,0.15996445715427401,0.16226541996002194,0.05421031266450882,0.0625215545296669,0.06961928308010101,0.07878096401691438,0.0853022038936615,0.08858760446310042,0.14339448511600494,0.11081036925315857,0.11199058592319489,0.09393202513456345,0.0867232158780098,0.08422371745109558
especially,specially,person_503,especialmente,especialmente,Spanish,RY,es,0.3421987891197205,0.3366724848747253,0.2956363558769226,0.2686932384967804,0.2626763582229614,0.2625589668750763,0.8242042660713196,0.7389928102493286,0.6539099812507629,0.6008429527282715,0.5704267621040344,0.5498055219650269,0.15365742146968842,0.15379394590854645,0.1389886736869812,0.12332379817962646,0.1122138649225235,0.10656371712684631
request,petition,person_503,petición,petición,Spanish,RN,es,0.3608227372169495,0.3268908262252808,0.27854347229003906,0.25597789883613586,0.2518061399459839,0.2562733292579651,0.740870475769043,0.6744255423545837,0.6058526039123535,0.5633903741836548,0.5399818420410156,0.5239787101745605,0.34538108110427856,0.3022334575653076,0.31263092160224915,0.3030972480773926,0.3081711530685425,0.3075718283653259
fun,funnier,person_1597,divertido,divertido,Spanish,RJ,es,0.3281343579292297,0.3336242437362671,0.32491767406463623,0.31954705715179443,0.3193717300891876,0.31218644976615906,0.8284152150154114,0.7663748860359192,0.7052710652351379,0.655083417892456,0.6294784545898438,0.612561047077179,0.4030490517616272,0.3842931389808655,0.3393699526786804,0.33131229877471924,0.32550644874572754,0.31663215160369873
audience,public,person_1193,audiencia,público,Spanish,RN,es,0.23977217078208926,0.22447048127651212,0.2221490740776062,0.21958351135253906,0.2136218547821045,0.2040441632270813,0.34046706557273865,0.33679041266441345,0.29504579305648804,0.2833062410354614,0.2820497155189514,0.2668350338935852,0.16357111930847168,0.13234490156173706,0.1337599754333496,0.11842326819896698,0.11931595951318741,0.11701137572526932
stay,go,person_1568,quedarse,ir,Spanish,RV,es,0.2773976624011993,0.2680901885032654,0.2482136934995651,0.23161405324935916,0.2200254201889038,0.2147483229637146,0.2346518635749817,0.20996734499931333,0.21376889944076535,0.20241448283195496,0.19633692502975464,0.19515390694141388,0.3756232261657715,0.426041841506958,0.3714963495731354,0.33403804898262024,0.31262099742889404,0.30681800842285156
jewellery,jewels,person_395,joyería,joyas,Spanish,RN,es,0.5117412805557251,0.494862973690033,0.5257265567779541,0.49798983335495,0.4733924865722656,0.4563827514648438,0.5027868747711182,0.5068281888961792,0.4710488915443421,0.4251032471656799,0.39841097593307495,0.3799510002136231,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0
last,past,person_381,última,últimos,Spanish,RJ,es,0.572736382484436,0.5354412198066711,0.4456339776515961,0.41887021064758295,0.4088161587715149,0.4115183353424072,0.26681774854660034,0.251518189907074,0.23120303452014926,0.22172796726226807,0.21245348453521729,0.2101745307445526,0.43441712856292725,0.4768953323364258,0.3810204267501831,0.3257933557033539,0.3145095109939575,0.29853180050849915
clothing,cloth,person_2693,ropa,paño,Spanish,RN,es,0.4020301103591919,0.3770323395729065,0.3478425741195679,0.3474687337875366,0.3308858573436737,0.3232705593109131,0.3110896944999695,0.311698853969574,0.3038064241409302,0.29530400037765503,0.30587613582611084,0.3057968020439148,0.3910277485847473,0.3500813841819763,0.33528831601142883,0.3226889967918396,0.3222443163394928,0.3270314931869507
fell,felt,person_1627,cayó,sentía,Spanish,RV,es,0.3063864707946777,0.2947348952293396,0.2975321412086487,0.3034209609031677,0.300164133310318,0.2976069450378418,0.3784294724464417,0.3307890892028809,0.3356784582138061,0.3347168862819672,0.33792853355407715,0.3414650857448578,0.15488839149475098,0.1685088872909546,0.16491591930389404,0.15842360258102417,0.16265010833740234,0.1582798957824707
have,be,person_2693,tener,ser,Spanish,RV,es,0.44547587633132935,0.4480191767215729,0.42491185665130615,0.4065122604370117,0.4058169722557068,0.3909432291984558,0.4479973316192627,0.4836314916610718,0.4515747427940369,0.4496149122714996,0.4360284209251404,0.4315524995326996,0.4460461437702179,0.39029353857040405,0.36552953720092773,0.3416284918785095,0.3247199058532715,0.3042735755443573
extremely,too,person_1167,extremadamente,demasiado,Spanish,RY,es,0.4894461333751679,0.4974469244480133,0.4811068177223206,0.4651198089122772,0.4571937024593353,0.451233983039856,0.6496741771697998,0.5933560729026794,0.6102814674377441,0.5914273262023926,0.5807693004608154,0.5733211040496826,0.5342017412185669,0.5056423544883728,0.5014432072639465,0.46131861209869385,0.4291537404060364,0.40478241443634033
won't,don't,person_1627,no,no,Spanish,RV,es,0.8754955530166626,0.8408496975898743,0.7934730052947998,0.7679389715194702,0.7521538734436035,0.7386971712112427,0.7793649435043335,0.7121889591217041,0.6466699838638306,0.6080114841461182,0.5863428711891174,0.5701673626899719,0.34642672538757324,0.32903599739074707,0.30468177795410156,0.2759888172149658,0.26984652876853943,0.26669609546661377
disappointing,disappointed,person_1194,decepcionante,decepcionado,Spanish,RJ,es,0.6284813284873962,0.612820565700531,0.5578376054763794,0.5257784724235535,0.5047580599784851,0.4818530678749085,0.6184382438659668,0.6125254034996033,0.5254220366477966,0.4777334332466126,0.4601997435092926,0.4449677169322968,0.46024852991104126,0.4648231267929077,0.4168736934661865,0.36902427673339844,0.35748863220214844,0.3463498651981354
experienced,seen,person_1194,experimentado,visto,Spanish,RV,es,0.3570539057254791,0.32874032855033875,0.2719934582710266,0.2612729072570801,0.2490387856960297,0.24748742580413816,0.3768838047981262,0.4351854026317597,0.38347649574279785,0.3943164050579071,0.3918776512145996,0.3942610025405884,0.37856966257095337,0.28531211614608765,0.26902323961257935,0.24352771043777466,0.22822363674640656,0.21828916668891907
part,side,person_1194,parte,lado,Spanish,RN,es,0.2505149841308594,0.2462965101003647,0.2198389619588852,0.1935367584228516,0.1893361508846283,0.1862795650959015,0.3452309966087341,0.34550052881240845,0.3234930634498596,0.3091824650764465,0.30542880296707153,0.3030211925506592,0.0857599526643753,0.0858428031206131,0.07176937162876129,0.059637024998664856,0.058146633207798004,0.05663129687309265
yet,already,person_1194,todavía,ya,Spanish,RY,es,0.4328991770744324,0.41447174549102783,0.3865064978599548,0.3921091854572296,0.38158655166625977,0.3743966221809387,0.3050485253334045,0.3064321279525757,0.2740705609321594,0.2475412487983704,0.22422444820404053,0.2107317745685577,0.4897201657295227,0.4672362506389618,0.4058303236961365,0.3794688582420349,0.3445269763469696,0.3292466104030609
considering,seen,person_1194,considerando,visto,Spanish,RV,es,0.25947004556655884,0.2491734176874161,0.2252834737300873,0.23453915119171145,0.2355446219444275,0.2323170453310013,0.292516827583313,0.28221455216407776,0.2693713307380676,0.2728278636932373,0.2732201814651489,0.2606055438518524,0.1812378615140915,0.16550901532173157,0.1596854031085968,0.14798963069915771,0.1465737521648407,0.15014386177062988
asked,told,person_1597,preguntó,dije,Spanish,RV,es,0.6625999808311462,0.6021276116371155,0.5539034605026245,0.5345126986503601,0.5091935396194458,0.4973931610584259,0.5660905241966248,0.5253735780715942,0.5111349225044249,0.4844798445701599,0.4693142175674439,0.463638186454773,0.3786165714263916,0.36558759212493896,0.37332457304000854,0.3461425304412842,0.3188372552394867,0.31005093455314636
thing,way,person_1194,cosa,manera,Spanish,RN,es,0.4346502423286438,0.4525617361068726,0.4274340271949768,0.4194924831390381,0.405557781457901,0.39876940846443176,0.5245502591133118,0.5177448987960815,0.5008018016815186,0.4781782627105713,0.4727582931518554,0.4631830453872681,0.508273720741272,0.4306420087814331,0.39701494574546814,0.3850455582141876,0.37874868512153625,0.374931663274765
thing,way,person_1194,cosa,manera,Spanish,RN,es,0.4346502423286438,0.4525617361068726,0.4274340271949768,0.4194924831390381,0.405557781457901,0.39876940846443176,0.5245502591133118,0.5177448987960815,0.5008018016815186,0.4781782627105713,0.4727582931518554,0.4631830453872681,0.508273720741272,0.4306420087814331,0.39701494574546814,0.3850455582141876,0.37874868512153625,0.374931663274765
maintain,have,person_1194,mantener,tener,Spanish,RV,es,0.21491484344005585,0.2005847692489624,0.21484524011611936,0.21091338992118835,0.2040257155895233,0.1973244696855545,0.4902861714363098,0.4605439901351929,0.4474038183689117,0.4441383481025696,0.4321311712265015,0.4237786829471588,0.13817255198955536,0.12578360736370087,0.12716782093048096,0.1233714371919632,0.12942202389240265,0.13179072737693787
dependence,independence,person_1194,dependencia,independencia,Spanish,RN,es,0.3449711799621582,0.30596303939819336,0.3256840109825134,0.29557132720947266,0.2783874273300171,0.2643007338047028,0.3896757066249848,0.3942604660987854,0.3497740924358368,0.3517158031463623,0.3407319188117981,0.33714574575424194,0.20630767941474915,0.18789911270141602,0.16676752269268036,0.15771415829658508,0.15265700221061707,0.15016478300094604
was,got,person_2674,fue,tiene,Spanish,RV,es,0.450158417224884,0.4609175324440002,0.4217043519020081,0.4047408699989319,0.3974990248680115,0.3867273330688477,0.3172876834869385,0.36125302314758295,0.32869482040405273,0.31960833072662354,0.3085734844207764,0.30076801776885986,0.33231449127197266,0.33291566371917725,0.31630897521972656,0.28535670042037964,0.2810728847980499,0.27155801653862
ago,before,person_2674,hace,antes,Spanish,RY,es,0.3593020141124725,0.3426876366138458,0.34873995184898376,0.3320136070251465,0.3195089101791382,0.3118569552898407,0.3488895297050476,0.31397005915641785,0.3104158639907837,0.3096382021903992,0.30519846081733704,0.3009130954742432,0.43525028228759766,0.3850589692592621,0.3333958089351654,0.290776789188385,0.2700999081134796,0.2540823817253113
leave,get,person_2674,dejar,conseguir,Spanish,RV,es,0.3553159832954407,0.3589361011981964,0.3269820213317871,0.3155747652053833,0.3198201656341553,0.31903505325317383,0.39924263954162603,0.3696298599243164,0.3443601131439209,0.3365219235420227,0.3366255760192871,0.33706068992614746,0.231848806142807,0.2496512234210968,0.2661571502685547,0.2533116936683655,0.2539387345314026,0.2432311475276947
sir,mr,person_2648,señor,sr.,Spanish,RN,es,0.3322669863700867,0.3219148516654968,0.3040719628334045,0.28567802906036377,0.28001493215560913,0.2775406837463379,0.438923180103302,0.4413344264030457,0.4189644455909729,0.37329337000846863,0.3566670119762421,0.34648004174232483,0.38993483781814575,0.3732159733772278,0.3569989800453186,0.35151976346969604,0.3596044182777405,0.359397828578949
questions,doubt,person_395,preguntas,duda,Spanish,RN,es,0.2873987555503845,0.24755944311618805,0.24841076135635376,0.2319394201040268,0.2275097668170929,0.22054126858711245,0.3262864947319031,0.3078706860542297,0.28579235076904297,0.2982659935951233,0.2970664501190185,0.2983102798461914,0.33586734533309937,0.3203390836715698,0.26942265033721924,0.24960604310035706,0.22725820541381836,0.22093084454536438
showing,performing,person_2648,mostrando,escénicas,Spanish,RV,es,0.2836482524871826,0.2344949096441269,0.22533684968948364,0.2088763415813446,0.1942681968212128,0.19394803047180176,0.12835903465747833,0.12194521725177765,0.11693678796291353,0.11560430377721785,0.11369910836219788,0.11110979318618774,0.1726956069469452,0.16311372816562653,0.15085187554359436,0.1270776391029358,0.11978386342525482,0.11803925037384033
would,am,person_395,haría,soy,Spanish,RV,es,0.245014026761055,0.23171985149383545,0.2263332009315491,0.2148791402578354,0.2154686599969864,0.2105785459280014,0.27981626987457275,0.27908506989479065,0.2536146342754364,0.25432270765304565,0.2630143165588379,0.2657661437988281,0.14355191588401794,0.11545930802822113,0.10167652368545532,0.08789278566837311,0.0859791561961174,0.0822426974773407
tell,said,person_395,dile,dijo,Spanish,RV,es,0.2689642012119293,0.2776332795619965,0.25214433670043945,0.23430657386779785,0.22052329778671265,0.2136426568031311,0.3019014894962311,0.28444695472717285,0.275471568107605,0.2643459439277649,0.2559773027896881,0.2527991533279419,0.30678147077560425,0.27080076932907104,0.22843322157859802,0.2277037650346756,0.2151125818490982,0.20120492577552795
